ID,ECLO
ACCIDENT_47751,4.337207
ACCIDENT_47752,4.699407
ACCIDENT_47753,4.2188015
ACCIDENT_47754,4.061076
ACCIDENT_47755,4.8690085
ACCIDENT_47756,3.3722975
ACCIDENT_47757,5.0199885
ACCIDENT_47758,4.423804
ACCIDENT_47759,4.497037
ACCIDENT_47760,4.115811
ACCIDENT_47761,4.036979
ACCIDENT_47762,4.127052
ACCIDENT_47763,4.231951
ACCIDENT_47764,3.7984467
ACCIDENT_47765,3.300288
ACCIDENT_47766,4.342133
ACCIDENT_47767,4.422238
ACCIDENT_47768,3.9023001
ACCIDENT_47769,4.0432334
ACCIDENT_47770,3.9995797
ACCIDENT_47771,4.2001057
ACCIDENT_47772,4.1179667
ACCIDENT_47773,3.7171054
ACCIDENT_47774,4.2831063
ACCIDENT_47775,4.3362603
ACCIDENT_47776,4.329987
ACCIDENT_47777,4.3361983
ACCIDENT_47778,4.0385976
ACCIDENT_47779,3.2764084
ACCIDENT_47780,3.5780072
ACCIDENT_47781,4.1888103
ACCIDENT_47782,4.1946044
ACCIDENT_47783,3.7578127
ACCIDENT_47784,3.6242826
ACCIDENT_47785,4.086706
ACCIDENT_47786,4.1420646
ACCIDENT_47787,3.969756
ACCIDENT_47788,3.3676646
ACCIDENT_47789,4.1672716
ACCIDENT_47790,4.0956006
ACCIDENT_47791,4.3253636
ACCIDENT_47792,3.880719
ACCIDENT_47793,3.9646244
ACCIDENT_47794,3.7110946
ACCIDENT_47795,4.132398
ACCIDENT_47796,3.5159073
ACCIDENT_47797,3.8321207
ACCIDENT_47798,3.9794333
ACCIDENT_47799,4.063759
ACCIDENT_47800,3.2930791
ACCIDENT_47801,3.7116942
ACCIDENT_47802,4.749184
ACCIDENT_47803,4.0724387
ACCIDENT_47804,4.01921
ACCIDENT_47805,3.7344553
ACCIDENT_47806,3.3972192
ACCIDENT_47807,4.05505
ACCIDENT_47808,3.707467
ACCIDENT_47809,4.377036
ACCIDENT_47810,4.080611
ACCIDENT_47811,4.403764
ACCIDENT_47812,4.8641486
ACCIDENT_47813,4.490051
ACCIDENT_47814,4.5211205
ACCIDENT_47815,3.1834588
ACCIDENT_47816,4.354607
ACCIDENT_47817,4.195646
ACCIDENT_47818,3.7921476
ACCIDENT_47819,4.163518
ACCIDENT_47820,3.9459927
ACCIDENT_47821,3.3728917
ACCIDENT_47822,3.9723086
ACCIDENT_47823,4.0764065
ACCIDENT_47824,3.2301805
ACCIDENT_47825,4.229915
ACCIDENT_47826,3.5146482
ACCIDENT_47827,4.017327
ACCIDENT_47828,3.7487996
ACCIDENT_47829,4.016717
ACCIDENT_47830,4.036046
ACCIDENT_47831,4.4297333
ACCIDENT_47832,3.6482744
ACCIDENT_47833,3.5712206
ACCIDENT_47834,4.320007
ACCIDENT_47835,3.8484368
ACCIDENT_47836,4.478824
ACCIDENT_47837,3.5774498
ACCIDENT_47838,4.396772
ACCIDENT_47839,4.3887386
ACCIDENT_47840,4.3700056
ACCIDENT_47841,3.4641914
ACCIDENT_47842,4.2691436
ACCIDENT_47843,4.0127144
ACCIDENT_47844,4.0351143
ACCIDENT_47845,3.8714788
ACCIDENT_47846,4.1333566
ACCIDENT_47847,3.955584
ACCIDENT_47848,3.9601266
ACCIDENT_47849,3.5419776
ACCIDENT_47850,4.190526
ACCIDENT_47851,4.1489205
ACCIDENT_47852,3.393829
ACCIDENT_47853,4.16777
ACCIDENT_47854,3.865011
ACCIDENT_47855,4.048574
ACCIDENT_47856,4.044253
ACCIDENT_47857,4.236996
ACCIDENT_47858,4.299332
ACCIDENT_47859,4.0985675
ACCIDENT_47860,4.0290594
ACCIDENT_47861,4.2879286
ACCIDENT_47862,3.032477
ACCIDENT_47863,4.171703
ACCIDENT_47864,3.3498366
ACCIDENT_47865,4.246968
ACCIDENT_47866,4.158006
ACCIDENT_47867,3.6029289
ACCIDENT_47868,4.0998964
ACCIDENT_47869,4.1269193
ACCIDENT_47870,3.983097
ACCIDENT_47871,4.1292286
ACCIDENT_47872,3.6692097
ACCIDENT_47873,4.0526
ACCIDENT_47874,3.9156747
ACCIDENT_47875,3.9794948
ACCIDENT_47876,2.8874083
ACCIDENT_47877,4.236747
ACCIDENT_47878,3.9704356
ACCIDENT_47879,4.321742
ACCIDENT_47880,4.140634
ACCIDENT_47881,4.201304
ACCIDENT_47882,4.0041685
ACCIDENT_47883,3.8297474
ACCIDENT_47884,4.0684223
ACCIDENT_47885,4.1854854
ACCIDENT_47886,3.4112134
ACCIDENT_47887,3.8702636
ACCIDENT_47888,3.8203435
ACCIDENT_47889,3.79758
ACCIDENT_47890,4.202036
ACCIDENT_47891,3.8888674
ACCIDENT_47892,3.9699206
ACCIDENT_47893,4.5127764
ACCIDENT_47894,3.7480745
ACCIDENT_47895,4.017633
ACCIDENT_47896,2.9272773
ACCIDENT_47897,4.4170685
ACCIDENT_47898,4.544572
ACCIDENT_47899,4.4403424
ACCIDENT_47900,3.1587172
ACCIDENT_47901,4.434549
ACCIDENT_47902,4.982008
ACCIDENT_47903,4.117636
ACCIDENT_47904,4.2370276
ACCIDENT_47905,4.204096
ACCIDENT_47906,4.556586
ACCIDENT_47907,4.308906
ACCIDENT_47908,3.5338037
ACCIDENT_47909,4.458057
ACCIDENT_47910,3.2696228
ACCIDENT_47911,4.426966
ACCIDENT_47912,4.202856
ACCIDENT_47913,4.4693203
ACCIDENT_47914,4.2591534
ACCIDENT_47915,3.3780427
ACCIDENT_47916,3.7658732
ACCIDENT_47917,5.9593263
ACCIDENT_47918,4.0371633
ACCIDENT_47919,3.975702
ACCIDENT_47920,4.2507095
ACCIDENT_47921,3.2277496
ACCIDENT_47922,4.4803085
ACCIDENT_47923,4.3561177
ACCIDENT_47924,4.124061
ACCIDENT_47925,4.508108
ACCIDENT_47926,4.2745013
ACCIDENT_47927,3.8666077
ACCIDENT_47928,4.1075606
ACCIDENT_47929,3.5497098
ACCIDENT_47930,3.7962284
ACCIDENT_47931,4.840634
ACCIDENT_47932,4.475017
ACCIDENT_47933,4.6532245
ACCIDENT_47934,3.446162
ACCIDENT_47935,4.354661
ACCIDENT_47936,4.798539
ACCIDENT_47937,4.319596
ACCIDENT_47938,4.4791803
ACCIDENT_47939,3.3955307
ACCIDENT_47940,5.222471
ACCIDENT_47941,4.256573
ACCIDENT_47942,4.0325212
ACCIDENT_47943,4.4330106
ACCIDENT_47944,3.24609
ACCIDENT_47945,4.6955733
ACCIDENT_47946,4.5134315
ACCIDENT_47947,3.3416927
ACCIDENT_47948,4.309098
ACCIDENT_47949,3.7447145
ACCIDENT_47950,4.6560836
ACCIDENT_47951,4.2351065
ACCIDENT_47952,4.9723916
ACCIDENT_47953,4.354536
ACCIDENT_47954,4.567487
ACCIDENT_47955,4.5253863
ACCIDENT_47956,3.484269
ACCIDENT_47957,5.204476
ACCIDENT_47958,4.71437
ACCIDENT_47959,4.9093637
ACCIDENT_47960,3.5381534
ACCIDENT_47961,3.8434083
ACCIDENT_47962,3.4469218
ACCIDENT_47963,3.6748545
ACCIDENT_47964,3.2125251
ACCIDENT_47965,4.0133243
ACCIDENT_47966,4.0176277
ACCIDENT_47967,3.9718494
ACCIDENT_47968,3.7441247
ACCIDENT_47969,4.2049675
ACCIDENT_47970,3.647565
ACCIDENT_47971,4.280938
ACCIDENT_47972,4.1603255
ACCIDENT_47973,4.13265
ACCIDENT_47974,4.2077394
ACCIDENT_47975,3.2824478
ACCIDENT_47976,3.7642245
ACCIDENT_47977,4.0439157
ACCIDENT_47978,4.1577606
ACCIDENT_47979,4.3623023
ACCIDENT_47980,4.2429147
ACCIDENT_47981,4.0958276
ACCIDENT_47982,3.7412546
ACCIDENT_47983,4.062218
ACCIDENT_47984,3.3765483
ACCIDENT_47985,4.165903
ACCIDENT_47986,4.733216
ACCIDENT_47987,4.4277773
ACCIDENT_47988,4.3227043
ACCIDENT_47989,4.282052
ACCIDENT_47990,4.1081276
ACCIDENT_47991,3.7454739
ACCIDENT_47992,4.374719
ACCIDENT_47993,4.072397
ACCIDENT_47994,4.352524
ACCIDENT_47995,3.5803955
ACCIDENT_47996,3.7700357
ACCIDENT_47997,4.032016
ACCIDENT_47998,4.247855
ACCIDENT_47999,4.1952863
ACCIDENT_48000,3.8718483
ACCIDENT_48001,3.328226
ACCIDENT_48002,4.9902716
ACCIDENT_48003,4.354106
ACCIDENT_48004,4.81355
ACCIDENT_48005,4.0921135
ACCIDENT_48006,3.2752066
ACCIDENT_48007,3.2500982
ACCIDENT_48008,4.276959
ACCIDENT_48009,3.8348944
ACCIDENT_48010,3.4170144
ACCIDENT_48011,4.353935
ACCIDENT_48012,3.9996817
ACCIDENT_48013,4.18943
ACCIDENT_48014,3.4255235
ACCIDENT_48015,3.6980605
ACCIDENT_48016,4.345264
ACCIDENT_48017,3.377865
ACCIDENT_48018,4.047956
ACCIDENT_48019,3.5193746
ACCIDENT_48020,4.6206207
ACCIDENT_48021,3.317337
ACCIDENT_48022,4.6885285
ACCIDENT_48023,3.7027347
ACCIDENT_48024,3.8857577
ACCIDENT_48025,3.991143
ACCIDENT_48026,4.1702776
ACCIDENT_48027,4.4401164
ACCIDENT_48028,3.9925015
ACCIDENT_48029,3.7517729
ACCIDENT_48030,4.0893846
ACCIDENT_48031,3.9999797
ACCIDENT_48032,4.133214
ACCIDENT_48033,4.182495
ACCIDENT_48034,4.2994046
ACCIDENT_48035,4.138621
ACCIDENT_48036,3.674028
ACCIDENT_48037,4.2603235
ACCIDENT_48038,4.0635653
ACCIDENT_48039,3.961457
ACCIDENT_48040,4.2982836
ACCIDENT_48041,4.1604753
ACCIDENT_48042,4.1603703
ACCIDENT_48043,4.0440683
ACCIDENT_48044,4.550216
ACCIDENT_48045,4.194473
ACCIDENT_48046,4.2856326
ACCIDENT_48047,3.0687745
ACCIDENT_48048,4.3850555
ACCIDENT_48049,4.4737477
ACCIDENT_48050,4.209143
ACCIDENT_48051,4.2297235
ACCIDENT_48052,4.062141
ACCIDENT_48053,3.9385686
ACCIDENT_48054,4.078411
ACCIDENT_48055,4.1629353
ACCIDENT_48056,4.0688148
ACCIDENT_48057,3.8816004
ACCIDENT_48058,3.988963
ACCIDENT_48059,3.911565
ACCIDENT_48060,3.5625381
ACCIDENT_48061,3.315445
ACCIDENT_48062,4.064644
ACCIDENT_48063,4.032126
ACCIDENT_48064,4.3575583
ACCIDENT_48065,4.107043
ACCIDENT_48066,4.1887097
ACCIDENT_48067,4.032861
ACCIDENT_48068,4.0076118
ACCIDENT_48069,4.0334134
ACCIDENT_48070,4.007765
ACCIDENT_48071,4.1139975
ACCIDENT_48072,3.359053
ACCIDENT_48073,3.3059118
ACCIDENT_48074,4.081703
ACCIDENT_48075,3.9977784
ACCIDENT_48076,4.2409315
ACCIDENT_48077,4.1619945
ACCIDENT_48078,3.902358
ACCIDENT_48079,4.104826
ACCIDENT_48080,4.2912607
ACCIDENT_48081,4.0313935
ACCIDENT_48082,3.601242
ACCIDENT_48083,4.308769
ACCIDENT_48084,4.437901
ACCIDENT_48085,4.676776
ACCIDENT_48086,4.498468
ACCIDENT_48087,4.2602262
ACCIDENT_48088,4.047493
ACCIDENT_48089,4.1970067
ACCIDENT_48090,4.2388225
ACCIDENT_48091,4.110125
ACCIDENT_48092,4.171872
ACCIDENT_48093,3.9102929
ACCIDENT_48094,3.7134955
ACCIDENT_48095,4.067532
ACCIDENT_48096,4.3305645
ACCIDENT_48097,3.9197924
ACCIDENT_48098,3.6384656
ACCIDENT_48099,3.8789375
ACCIDENT_48100,4.0900493
ACCIDENT_48101,3.0986001
ACCIDENT_48102,3.787619
ACCIDENT_48103,3.9916503
ACCIDENT_48104,4.082407
ACCIDENT_48105,4.0129457
ACCIDENT_48106,3.434223
ACCIDENT_48107,4.042036
ACCIDENT_48108,3.8717904
ACCIDENT_48109,4.196018
ACCIDENT_48110,3.6043956
ACCIDENT_48111,3.8963912
ACCIDENT_48112,3.463065
ACCIDENT_48113,3.8279283
ACCIDENT_48114,3.9191008
ACCIDENT_48115,3.799546
ACCIDENT_48116,3.9055345
ACCIDENT_48117,4.101579
ACCIDENT_48118,3.8731883
ACCIDENT_48119,3.465855
ACCIDENT_48120,4.208499
ACCIDENT_48121,3.861252
ACCIDENT_48122,4.2248063
ACCIDENT_48123,4.28371
ACCIDENT_48124,4.246024
ACCIDENT_48125,4.2463355
ACCIDENT_48126,3.9797618
ACCIDENT_48127,3.7687895
ACCIDENT_48128,4.2457404
ACCIDENT_48129,5.946449
ACCIDENT_48130,4.281747
ACCIDENT_48131,4.644876
ACCIDENT_48132,3.6255114
ACCIDENT_48133,3.4253457
ACCIDENT_48134,4.2794766
ACCIDENT_48135,4.1175456
ACCIDENT_48136,4.3706455
ACCIDENT_48137,4.7157917
ACCIDENT_48138,4.447355
ACCIDENT_48139,4.240784
ACCIDENT_48140,4.446244
ACCIDENT_48141,3.2424915
ACCIDENT_48142,4.276952
ACCIDENT_48143,4.675326
ACCIDENT_48144,4.57683
ACCIDENT_48145,4.248933
ACCIDENT_48146,4.07802
ACCIDENT_48147,4.129449
ACCIDENT_48148,4.256755
ACCIDENT_48149,4.442385
ACCIDENT_48150,4.289275
ACCIDENT_48151,3.452693
ACCIDENT_48152,4.2292075
ACCIDENT_48153,4.5242233
ACCIDENT_48154,3.3320572
ACCIDENT_48155,4.5669765
ACCIDENT_48156,4.8734555
ACCIDENT_48157,3.4559546
ACCIDENT_48158,3.647376
ACCIDENT_48159,4.8441863
ACCIDENT_48160,4.544271
ACCIDENT_48161,4.668332
ACCIDENT_48162,3.8450336
ACCIDENT_48163,3.5456848
ACCIDENT_48164,4.50818
ACCIDENT_48165,4.642893
ACCIDENT_48166,4.286289
ACCIDENT_48167,4.4310675
ACCIDENT_48168,3.5040047
ACCIDENT_48169,4.529792
ACCIDENT_48170,4.6800203
ACCIDENT_48171,4.8110967
ACCIDENT_48172,4.329964
ACCIDENT_48173,4.3924603
ACCIDENT_48174,3.4413564
ACCIDENT_48175,4.3037286
ACCIDENT_48176,4.491871
ACCIDENT_48177,3.4068913
ACCIDENT_48178,4.839574
ACCIDENT_48179,4.637303
ACCIDENT_48180,4.5388074
ACCIDENT_48181,4.0434203
ACCIDENT_48182,4.148548
ACCIDENT_48183,4.196213
ACCIDENT_48184,4.157037
ACCIDENT_48185,4.0947275
ACCIDENT_48186,4.191485
ACCIDENT_48187,3.674068
ACCIDENT_48188,3.9482174
ACCIDENT_48189,3.9942913
ACCIDENT_48190,3.9896564
ACCIDENT_48191,3.7711475
ACCIDENT_48192,3.7819746
ACCIDENT_48193,4.206719
ACCIDENT_48194,4.0460963
ACCIDENT_48195,4.1803775
ACCIDENT_48196,3.8702948
ACCIDENT_48197,3.681775
ACCIDENT_48198,4.294167
ACCIDENT_48199,4.091495
ACCIDENT_48200,3.3391013
ACCIDENT_48201,3.7045002
ACCIDENT_48202,4.486561
ACCIDENT_48203,3.731699
ACCIDENT_48204,4.1409454
ACCIDENT_48205,4.1029162
ACCIDENT_48206,4.19063
ACCIDENT_48207,3.3316102
ACCIDENT_48208,4.0482936
ACCIDENT_48209,4.2254047
ACCIDENT_48210,4.001353
ACCIDENT_48211,4.122059
ACCIDENT_48212,4.0128493
ACCIDENT_48213,4.0256457
ACCIDENT_48214,4.2531457
ACCIDENT_48215,4.4296007
ACCIDENT_48216,4.4495473
ACCIDENT_48217,4.4190116
ACCIDENT_48218,4.670812
ACCIDENT_48219,4.1231823
ACCIDENT_48220,4.1097775
ACCIDENT_48221,4.432196
ACCIDENT_48222,3.7033756
ACCIDENT_48223,4.4650435
ACCIDENT_48224,4.341645
ACCIDENT_48225,4.039219
ACCIDENT_48226,3.8936687
ACCIDENT_48227,4.3422623
ACCIDENT_48228,3.3495104
ACCIDENT_48229,4.2014723
ACCIDENT_48230,3.4989789
ACCIDENT_48231,4.125922
ACCIDENT_48232,3.6326158
ACCIDENT_48233,4.0698647
ACCIDENT_48234,4.1180286
ACCIDENT_48235,3.1748016
ACCIDENT_48236,4.2151656
ACCIDENT_48237,2.8901496
ACCIDENT_48238,3.2343912
ACCIDENT_48239,4.6967144
ACCIDENT_48240,3.881033
ACCIDENT_48241,4.199682
ACCIDENT_48242,4.1848755
ACCIDENT_48243,3.1897144
ACCIDENT_48244,4.2195973
ACCIDENT_48245,4.0328026
ACCIDENT_48246,4.145096
ACCIDENT_48247,4.248263
ACCIDENT_48248,3.9642568
ACCIDENT_48249,3.4224179
ACCIDENT_48250,3.9036891
ACCIDENT_48251,3.969226
ACCIDENT_48252,4.153587
ACCIDENT_48253,4.3063483
ACCIDENT_48254,4.22503
ACCIDENT_48255,4.112667
ACCIDENT_48256,4.1964116
ACCIDENT_48257,3.5987456
ACCIDENT_48258,3.9932435
ACCIDENT_48259,3.8132758
ACCIDENT_48260,3.8238251
ACCIDENT_48261,4.351842
ACCIDENT_48262,3.9828024
ACCIDENT_48263,3.8565145
ACCIDENT_48264,4.1661644
ACCIDENT_48265,3.9959671
ACCIDENT_48266,4.175694
ACCIDENT_48267,4.104544
ACCIDENT_48268,4.08152
ACCIDENT_48269,4.2886543
ACCIDENT_48270,4.1650105
ACCIDENT_48271,3.742808
ACCIDENT_48272,4.290614
ACCIDENT_48273,3.5191953
ACCIDENT_48274,4.0567293
ACCIDENT_48275,4.2809405
ACCIDENT_48276,4.2543015
ACCIDENT_48277,4.0337105
ACCIDENT_48278,4.183657
ACCIDENT_48279,3.645065
ACCIDENT_48280,4.0540366
ACCIDENT_48281,3.490999
ACCIDENT_48282,4.326238
ACCIDENT_48283,4.740036
ACCIDENT_48284,3.231008
ACCIDENT_48285,3.6623192
ACCIDENT_48286,3.45997
ACCIDENT_48287,3.6383057
ACCIDENT_48288,3.966926
ACCIDENT_48289,3.8241844
ACCIDENT_48290,4.055156
ACCIDENT_48291,3.912448
ACCIDENT_48292,4.415604
ACCIDENT_48293,3.3659177
ACCIDENT_48294,4.05506
ACCIDENT_48295,3.8920193
ACCIDENT_48296,3.0330284
ACCIDENT_48297,3.991225
ACCIDENT_48298,3.3964953
ACCIDENT_48299,3.7825463
ACCIDENT_48300,3.9811015
ACCIDENT_48301,3.6253662
ACCIDENT_48302,3.9595037
ACCIDENT_48303,4.1937604
ACCIDENT_48304,3.9675596
ACCIDENT_48305,4.488532
ACCIDENT_48306,3.59495
ACCIDENT_48307,4.204847
ACCIDENT_48308,4.1628513
ACCIDENT_48309,4.073444
ACCIDENT_48310,4.023131
ACCIDENT_48311,3.9857173
ACCIDENT_48312,3.9716592
ACCIDENT_48313,3.959954
ACCIDENT_48314,3.8907456
ACCIDENT_48315,4.265932
ACCIDENT_48316,3.6788998
ACCIDENT_48317,3.689151
ACCIDENT_48318,4.0756493
ACCIDENT_48319,3.9991314
ACCIDENT_48320,4.0333447
ACCIDENT_48321,3.919692
ACCIDENT_48322,4.1430492
ACCIDENT_48323,3.8736048
ACCIDENT_48324,4.625788
ACCIDENT_48325,3.278352
ACCIDENT_48326,3.760889
ACCIDENT_48327,4.0357523
ACCIDENT_48328,4.1227064
ACCIDENT_48329,3.536788
ACCIDENT_48330,3.7950675
ACCIDENT_48331,3.9406364
ACCIDENT_48332,3.7594447
ACCIDENT_48333,4.0575814
ACCIDENT_48334,4.0468783
ACCIDENT_48335,3.66203
ACCIDENT_48336,4.029609
ACCIDENT_48337,3.3677566
ACCIDENT_48338,4.1234155
ACCIDENT_48339,4.026718
ACCIDENT_48340,4.061158
ACCIDENT_48341,4.1830206
ACCIDENT_48342,3.420357
ACCIDENT_48343,4.2939606
ACCIDENT_48344,4.3201623
ACCIDENT_48345,4.044128
ACCIDENT_48346,3.1440086
ACCIDENT_48347,4.245092
ACCIDENT_48348,4.5786257
ACCIDENT_48349,4.4138646
ACCIDENT_48350,4.527567
ACCIDENT_48351,4.466963
ACCIDENT_48352,4.393302
ACCIDENT_48353,4.3928456
ACCIDENT_48354,4.249074
ACCIDENT_48355,4.1998496
ACCIDENT_48356,3.693201
ACCIDENT_48357,4.723079
ACCIDENT_48358,4.457184
ACCIDENT_48359,4.391426
ACCIDENT_48360,4.2596865
ACCIDENT_48361,4.037165
ACCIDENT_48362,4.433786
ACCIDENT_48363,3.4872203
ACCIDENT_48364,4.170236
ACCIDENT_48365,4.173111
ACCIDENT_48366,3.361461
ACCIDENT_48367,3.941915
ACCIDENT_48368,4.2215977
ACCIDENT_48369,4.218711
ACCIDENT_48370,4.095672
ACCIDENT_48371,4.170345
ACCIDENT_48372,4.431464
ACCIDENT_48373,4.2247796
ACCIDENT_48374,4.0044537
ACCIDENT_48375,4.1688585
ACCIDENT_48376,4.1757674
ACCIDENT_48377,4.275269
ACCIDENT_48378,4.150312
ACCIDENT_48379,4.401156
ACCIDENT_48380,3.205107
ACCIDENT_48381,4.2475886
ACCIDENT_48382,4.399632
ACCIDENT_48383,4.251459
ACCIDENT_48384,4.143091
ACCIDENT_48385,4.2383814
ACCIDENT_48386,4.2675586
ACCIDENT_48387,3.1194382
ACCIDENT_48388,4.1541815
ACCIDENT_48389,4.189604
ACCIDENT_48390,4.056075
ACCIDENT_48391,3.437856
ACCIDENT_48392,4.539632
ACCIDENT_48393,4.4071307
ACCIDENT_48394,3.7349555
ACCIDENT_48395,2.7746644
ACCIDENT_48396,4.4468613
ACCIDENT_48397,4.6896124
ACCIDENT_48398,4.2435346
ACCIDENT_48399,4.564152
ACCIDENT_48400,4.491247
ACCIDENT_48401,4.6090894
ACCIDENT_48402,3.7131562
ACCIDENT_48403,4.5199695
ACCIDENT_48404,4.858996
ACCIDENT_48405,4.338244
ACCIDENT_48406,4.57347
ACCIDENT_48407,3.69073
ACCIDENT_48408,4.3124495
ACCIDENT_48409,4.6459937
ACCIDENT_48410,4.304804
ACCIDENT_48411,4.1083217
ACCIDENT_48412,4.143861
ACCIDENT_48413,4.1739964
ACCIDENT_48414,4.124489
ACCIDENT_48415,4.026133
ACCIDENT_48416,4.002048
ACCIDENT_48417,4.061668
ACCIDENT_48418,3.5171669
ACCIDENT_48419,3.93918
ACCIDENT_48420,3.0730598
ACCIDENT_48421,3.998138
ACCIDENT_48422,4.199619
ACCIDENT_48423,4.066567
ACCIDENT_48424,3.9825504
ACCIDENT_48425,4.417865
ACCIDENT_48426,4.1845083
ACCIDENT_48427,3.9290884
ACCIDENT_48428,4.0440207
ACCIDENT_48429,3.9344187
ACCIDENT_48430,4.1024265
ACCIDENT_48431,3.9470334
ACCIDENT_48432,3.9845743
ACCIDENT_48433,3.3165722
ACCIDENT_48434,4.2255793
ACCIDENT_48435,4.2795763
ACCIDENT_48436,3.169574
ACCIDENT_48437,4.0615215
ACCIDENT_48438,4.335021
ACCIDENT_48439,3.4105241
ACCIDENT_48440,4.1174784
ACCIDENT_48441,4.2244
ACCIDENT_48442,4.0882025
ACCIDENT_48443,3.9484308
ACCIDENT_48444,3.6038191
ACCIDENT_48445,3.4332771
ACCIDENT_48446,3.0101004
ACCIDENT_48447,4.1418304
ACCIDENT_48448,3.3215625
ACCIDENT_48449,4.6400824
ACCIDENT_48450,3.0635033
ACCIDENT_48451,4.613799
ACCIDENT_48452,4.6306353
ACCIDENT_48453,3.688547
ACCIDENT_48454,4.155891
ACCIDENT_48455,3.790969
ACCIDENT_48456,3.8741324
ACCIDENT_48457,3.9850879
ACCIDENT_48458,3.9638288
ACCIDENT_48459,3.9134307
ACCIDENT_48460,3.8496678
ACCIDENT_48461,3.9197588
ACCIDENT_48462,3.9600043
ACCIDENT_48463,4.036294
ACCIDENT_48464,3.9239087
ACCIDENT_48465,4.076292
ACCIDENT_48466,4.2464533
ACCIDENT_48467,3.9373765
ACCIDENT_48468,3.9289725
ACCIDENT_48469,4.1104264
ACCIDENT_48470,4.1805377
ACCIDENT_48471,3.5794199
ACCIDENT_48472,3.6646912
ACCIDENT_48473,3.2506118
ACCIDENT_48474,3.9952154
ACCIDENT_48475,3.9102614
ACCIDENT_48476,4.0273952
ACCIDENT_48477,3.9421468
ACCIDENT_48478,3.8799467
ACCIDENT_48479,4.167548
ACCIDENT_48480,3.990308
ACCIDENT_48481,2.6118476
ACCIDENT_48482,4.2849283
ACCIDENT_48483,4.2969265
ACCIDENT_48484,4.199899
ACCIDENT_48485,4.5152507
ACCIDENT_48486,3.8864965
ACCIDENT_48487,3.64795
ACCIDENT_48488,3.9769382
ACCIDENT_48489,4.000973
ACCIDENT_48490,3.9992788
ACCIDENT_48491,3.754602
ACCIDENT_48492,3.8437395
ACCIDENT_48493,2.9202695
ACCIDENT_48494,3.995849
ACCIDENT_48495,4.0596294
ACCIDENT_48496,4.0098715
ACCIDENT_48497,3.1645079
ACCIDENT_48498,4.1022573
ACCIDENT_48499,3.9921236
ACCIDENT_48500,4.3079023
ACCIDENT_48501,3.91351
ACCIDENT_48502,4.1621785
ACCIDENT_48503,4.0011916
ACCIDENT_48504,4.036692
ACCIDENT_48505,3.9197924
ACCIDENT_48506,4.504274
ACCIDENT_48507,4.4864736
ACCIDENT_48508,3.16566
ACCIDENT_48509,3.3672912
ACCIDENT_48510,4.2325535
ACCIDENT_48511,4.6718974
ACCIDENT_48512,3.9391549
ACCIDENT_48513,4.3569183
ACCIDENT_48514,4.2148843
ACCIDENT_48515,4.165113
ACCIDENT_48516,4.216719
ACCIDENT_48517,3.889246
ACCIDENT_48518,3.4827456
ACCIDENT_48519,4.068648
ACCIDENT_48520,3.933385
ACCIDENT_48521,3.8959026
ACCIDENT_48522,3.880574
ACCIDENT_48523,4.0609183
ACCIDENT_48524,3.9338853
ACCIDENT_48525,3.9410863
ACCIDENT_48526,4.1241975
ACCIDENT_48527,3.441127
ACCIDENT_48528,3.8250556
ACCIDENT_48529,3.332239
ACCIDENT_48530,3.5069368
ACCIDENT_48531,3.113787
ACCIDENT_48532,3.6465173
ACCIDENT_48533,3.5295832
ACCIDENT_48534,3.7443235
ACCIDENT_48535,3.9516907
ACCIDENT_48536,3.9429731
ACCIDENT_48537,3.9073522
ACCIDENT_48538,3.9632168
ACCIDENT_48539,4.1280813
ACCIDENT_48540,3.955933
ACCIDENT_48541,3.665275
ACCIDENT_48542,3.497506
ACCIDENT_48543,4.116589
ACCIDENT_48544,3.521731
ACCIDENT_48545,4.1638846
ACCIDENT_48546,4.46971
ACCIDENT_48547,4.1838517
ACCIDENT_48548,3.9162533
ACCIDENT_48549,4.58555
ACCIDENT_48550,4.789704
ACCIDENT_48551,3.9944615
ACCIDENT_48552,3.6628952
ACCIDENT_48553,4.0569673
ACCIDENT_48554,3.6569526
ACCIDENT_48555,4.0519624
ACCIDENT_48556,3.6441333
ACCIDENT_48557,3.5635176
ACCIDENT_48558,4.017647
ACCIDENT_48559,3.99143
ACCIDENT_48560,4.1925235
ACCIDENT_48561,3.2780468
ACCIDENT_48562,4.091838
ACCIDENT_48563,3.8690836
ACCIDENT_48564,3.728922
ACCIDENT_48565,3.5845098
ACCIDENT_48566,4.0983977
ACCIDENT_48567,4.0352836
ACCIDENT_48568,3.6795886
ACCIDENT_48569,4.1306076
ACCIDENT_48570,3.6277611
ACCIDENT_48571,4.129232
ACCIDENT_48572,4.014712
ACCIDENT_48573,4.0281124
ACCIDENT_48574,4.0636296
ACCIDENT_48575,4.1633377
ACCIDENT_48576,4.277949
ACCIDENT_48577,3.9113636
ACCIDENT_48578,3.9531198
ACCIDENT_48579,4.0080743
ACCIDENT_48580,4.1995683
ACCIDENT_48581,3.4893858
ACCIDENT_48582,3.9163578
ACCIDENT_48583,3.8419948
ACCIDENT_48584,3.6760387
ACCIDENT_48585,4.1166983
ACCIDENT_48586,4.201257
ACCIDENT_48587,4.1408987
ACCIDENT_48588,4.2254834
ACCIDENT_48589,4.277804
ACCIDENT_48590,4.018566
ACCIDENT_48591,4.271703
ACCIDENT_48592,3.4346852
ACCIDENT_48593,4.458423
